"","game_id","season","game_type","week","gameday","weekday","gametime","away_team","away_score","home_team","home_score","location","result","total","overtime","old_game_id","gsis","nfl_detail_id","pfr","pff","espn","ftn","away_rest","home_rest","away_moneyline","home_moneyline","spread_line","away_spread_odds","home_spread_odds","total_line","under_odds","over_odds","div_game","roof","surface","temp","wind","away_qb_id","home_qb_id","away_qb_name","home_qb_name","away_coach","home_coach","referee","stadium_id","stadium"
"210","2024_15_DAL_CAR",2024,"REG",15,"2024-12-15","Sunday","13:00","DAL",NA,"CAR",NA,"Home",NA,NA,NA,"2024121500",NA,NA,"202412150car",NA,"401671731",NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Mike McCarthy","Dave Canales",NA,"CAR00","Bank of America Stadium"
"211","2024_15_KC_CLE",2024,"REG",15,"2024-12-15","Sunday","13:00","KC",NA,"CLE",NA,"Home",NA,NA,NA,"2024121501",NA,NA,"202412150cle",NA,"401671854",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Andy Reid","Kevin Stefanski",NA,"CLE00","FirstEnergy Stadium"
"212","2024_15_MIA_HOU",2024,"REG",15,"2024-12-15","Sunday","13:00","MIA",NA,"HOU",NA,"Home",NA,NA,NA,"2024121502",NA,NA,"202412150htx",NA,"401671860",NA,7,14,NA,NA,NA,NA,NA,NA,NA,NA,0,"closed","astroturf",NA,NA,NA,NA,NA,NA,"Mike McDaniel","DeMeco Ryans",NA,"HOU00","NRG Stadium"
"213","2024_15_NYJ_JAX",2024,"REG",15,"2024-12-15","Sunday","13:00","NYJ",NA,"JAX",NA,"Home",NA,NA,NA,"2024121503",NA,NA,"202412150jax",NA,"401671706",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Robert Saleh","Doug Pederson",NA,"JAX00","TIAA Bank Stadium"
"214","2024_15_WAS_NO",2024,"REG",15,"2024-12-15","Sunday","13:00","WAS",NA,"NO",NA,"Home",NA,NA,NA,"2024121504",NA,NA,"202412150nor",NA,"401671737",NA,14,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"dome","sportturf",NA,NA,NA,NA,NA,NA,"Dan Quinn","Dennis Allen",NA,"NOR00","Mercedes-Benz Superdome"
"215","2024_15_BAL_NYG",2024,"REG",15,"2024-12-15","Sunday","13:00","BAL",NA,"NYG",NA,"Home",NA,NA,NA,"2024121505",NA,NA,"202412150nyg",NA,"401671639",NA,14,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","fieldturf",NA,NA,NA,NA,NA,NA,"John Harbaugh","Brian Daboll",NA,"NYC01","MetLife Stadium"
"216","2024_15_CIN_TEN",2024,"REG",15,"2024-12-15","Sunday","13:00","CIN",NA,"TEN",NA,"Home",NA,NA,NA,"2024121506",NA,NA,"202412150oti",NA,"401671825",NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Zac Taylor","Brian Callahan",NA,"NAS00","Nissan Stadium"
"217","2024_15_NE_ARI",2024,"REG",15,"2024-12-15","Sunday","16:25","NE",NA,"ARI",NA,"Home",NA,NA,NA,"2024121507",NA,NA,"202412150crd",NA,"401671677",NA,14,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"closed","grass",NA,NA,NA,NA,NA,NA,"Jerod Mayo","Jonathan Gannon",NA,"PHO00","State Farm Stadium"
"218","2024_15_IND_DEN",2024,"REG",15,"2024-12-15","Sunday","16:25","IND",NA,"DEN",NA,"Home",NA,NA,NA,"2024121508",NA,NA,"202412150den",NA,"401671669",NA,14,13,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Shane Steichen","Sean Payton",NA,"DEN00","Empower Field at Mile High"
"219","2024_15_BUF_DET",2024,"REG",15,"2024-12-15","Sunday","16:25","BUF",NA,"DET",NA,"Home",NA,NA,NA,"2024121509",NA,NA,"202412150det",NA,"401671681",NA,7,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"dome","fieldturf",NA,NA,NA,NA,NA,NA,"Sean McDermott","Dan Campbell",NA,"DET00","Ford Field"
"220","2024_15_TB_LAC",2024,"REG",15,"2024-12-15","Sunday","16:25","TB",NA,"LAC",NA,"Home",NA,NA,NA,"2024121510",NA,NA,"202412150sdg",NA,"401671762",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"dome","matrixturf",NA,NA,NA,NA,NA,NA,"Todd Bowles","Jim Harbaugh",NA,"LAX01","SoFi Stadium"
"221","2024_15_PIT_PHI",2024,"REG",15,"2024-12-15","Sunday","16:25","PIT",NA,"PHI",NA,"Home",NA,NA,NA,"2024121511",NA,NA,"202412150phi",NA,"401671766",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Mike Tomlin","Nick Sirianni",NA,"PHI00","Lincoln Financial Field"
"222","2024_15_GB_SEA",2024,"REG",15,"2024-12-15","Sunday","20:20","GB",NA,"SEA",NA,"Home",NA,NA,NA,"2024121512",NA,NA,"202412150sea",NA,"401671796",NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","fieldturf",NA,NA,NA,NA,NA,NA,"Matt LaFleur","Mike Macdonald",NA,"SEA00","Lumen Field"
"223","2024_15_CHI_MIN",2024,"REG",15,"2024-12-16","Monday","20:00","CHI",NA,"MIN",NA,"Home",NA,NA,NA,"2024121600",NA,NA,"202412160min",NA,"401671489",NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,1,"dome","sportturf",NA,NA,NA,NA,NA,NA,"Matt Eberflus","Kevin O'Connell",NA,"MIN01","U.S. Bank Stadium"
"224","2024_15_ATL_LV",2024,"REG",15,"2024-12-16","Monday","20:30","ATL",NA,"LV",NA,"Home",NA,NA,NA,"2024121601",NA,NA,"202412160rai",NA,"401671697",NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,0,"dome","grass",NA,NA,NA,NA,NA,NA,"Raheem Morris","Antonio Pierce",NA,"VEG00","Allegiant Stadium"
"225","2024_16_CLE_CIN",2024,"REG",16,"2024-12-19","Thursday","20:15","CLE",NA,"CIN",NA,"Home",NA,NA,NA,"2024121900",NA,NA,"202412190cin",NA,"401671811",NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","fieldturf",NA,NA,NA,NA,NA,NA,"Kevin Stefanski","Zac Taylor",NA,"CIN00","Paycor Stadium"
"226","2024_16_HOU_KC",2024,"REG",16,"2024-12-21","Saturday","13:00","HOU",NA,"KC",NA,"Home",NA,NA,NA,"2024122100",NA,NA,"202412210kan",NA,"401671780",NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"DeMeco Ryans","Andy Reid",NA,"KAN00","GEHA Field at Arrowhead Stadium"
"227","2024_16_PIT_BAL",2024,"REG",16,"2024-12-21","Saturday","16:30","PIT",NA,"BAL",NA,"Home",NA,NA,NA,"2024122101",NA,NA,"202412210rav",NA,"401671778",NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Mike Tomlin","John Harbaugh",NA,"BAL00","M&T Bank Stadium"
"228","2024_16_NYG_ATL",2024,"REG",16,"2024-12-22","Sunday","13:00","NYG",NA,"ATL",NA,"Home",NA,NA,NA,"2024122200",NA,NA,"202412220atl",NA,"401671729",NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,0,"closed","fieldturf",NA,NA,NA,NA,NA,NA,"Brian Daboll","Raheem Morris",NA,"ATL97","Mercedes-Benz Stadium"
"229","2024_16_NE_BUF",2024,"REG",16,"2024-12-22","Sunday","13:00","NE",NA,"BUF",NA,"Home",NA,NA,NA,"2024122201",NA,NA,"202412220buf",NA,"401671494",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","a_turf",NA,NA,NA,NA,NA,NA,"Jerod Mayo","Sean McDermott",NA,"BUF00","New Era Field"
"230","2024_16_ARI_CAR",2024,"REG",16,"2024-12-22","Sunday","13:00","ARI",NA,"CAR",NA,"Home",NA,NA,NA,"2024122202",NA,NA,"202412220car",NA,"401671732",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Jonathan Gannon","Dave Canales",NA,"CAR00","Bank of America Stadium"
"231","2024_16_DET_CHI",2024,"REG",16,"2024-12-22","Sunday","13:00","DET",NA,"CHI",NA,"Home",NA,NA,NA,"2024122203",NA,NA,"202412220chi",NA,"401671868",NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Dan Campbell","Matt Eberflus",NA,"CHI98","Soldier Field"
"232","2024_16_TEN_IND",2024,"REG",16,"2024-12-22","Sunday","13:00","TEN",NA,"IND",NA,"Home",NA,NA,NA,"2024122204",NA,NA,"202412220clt",NA,"401671862",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"closed","fieldturf",NA,NA,NA,NA,NA,NA,"Brian Callahan","Shane Steichen",NA,"IND00","Lucas Oil Stadium"
"233","2024_16_LA_NYJ",2024,"REG",16,"2024-12-22","Sunday","13:00","LA",NA,"NYJ",NA,"Home",NA,NA,NA,"2024122205",NA,NA,"202412220nyj",NA,"401671621",NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","fieldturf",NA,NA,NA,NA,NA,NA,"Sean McVay","Robert Saleh",NA,"NYC01","MetLife Stadium"
"234","2024_16_PHI_WAS",2024,"REG",16,"2024-12-22","Sunday","13:00","PHI",NA,"WAS",NA,"Home",NA,NA,NA,"2024122206",NA,NA,"202412220was",NA,"401671717",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Nick Sirianni","Dan Quinn",NA,"WAS00","FedExField"
"235","2024_16_DEN_LAC",2024,"REG",16,"2024-12-22","Sunday","16:05","DEN",NA,"LAC",NA,"Home",NA,NA,NA,"2024122207",NA,NA,"202412220sdg",NA,"401671749",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"dome","matrixturf",NA,NA,NA,NA,NA,NA,"Sean Payton","Jim Harbaugh",NA,"LAX01","SoFi Stadium"
"236","2024_16_MIN_SEA",2024,"REG",16,"2024-12-22","Sunday","16:05","MIN",NA,"SEA",NA,"Home",NA,NA,NA,"2024122208",NA,NA,"202412220sea",NA,"401671759",NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","fieldturf",NA,NA,NA,NA,NA,NA,"Kevin O'Connell","Mike Macdonald",NA,"SEA00","Lumen Field"
"237","2024_16_JAX_LV",2024,"REG",16,"2024-12-22","Sunday","16:25","JAX",NA,"LV",NA,"Home",NA,NA,NA,"2024122209",NA,NA,"202412220rai",NA,"401671673",NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,0,"dome","grass",NA,NA,NA,NA,NA,NA,"Doug Pederson","Antonio Pierce",NA,"VEG00","Allegiant Stadium"
"238","2024_16_SF_MIA",2024,"REG",16,"2024-12-22","Sunday","16:25","SF",NA,"MIA",NA,"Home",NA,NA,NA,"2024122210",NA,NA,"202412220mia",NA,"401671874",NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Kyle Shanahan","Mike McDaniel",NA,"MIA00","Hard Rock Stadium"
"239","2024_16_TB_DAL",2024,"REG",16,"2024-12-22","Sunday","20:20","TB",NA,"DAL",NA,"Home",NA,NA,NA,"2024122211",NA,NA,"202412220dal",NA,"401671790",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"closed","matrixturf",NA,NA,NA,NA,NA,NA,"Todd Bowles","Mike McCarthy",NA,"DAL00","AT&T Stadium"
"240","2024_16_NO_GB",2024,"REG",16,"2024-12-23","Monday","20:15","NO",NA,"GB",NA,"Home",NA,NA,NA,"2024122300",NA,NA,"202412230gnb",NA,"401671692",NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Dennis Allen","Matt LaFleur",NA,"GNB00","Lambeau Field"
"241","2024_17_KC_PIT",2024,"REG",17,"2024-12-25","Wednesday","13:00","KC",NA,"PIT",NA,"Home",NA,NA,NA,"2024122500",NA,NA,"202412250pit",NA,"401671799",NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Andy Reid","Mike Tomlin",NA,"PIT00","Acrisure Stadium"
"242","2024_17_BAL_HOU",2024,"REG",17,"2024-12-25","Wednesday","16:30","BAL",NA,"HOU",NA,"Home",NA,NA,NA,"2024122501",NA,NA,"202412250htx",NA,"401671800",NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0,"closed","astroturf",NA,NA,NA,NA,NA,NA,"John Harbaugh","DeMeco Ryans",NA,"HOU00","NRG Stadium"
"243","2024_17_SEA_CHI",2024,"REG",17,"2024-12-26","Thursday","20:15","SEA",NA,"CHI",NA,"Home",NA,NA,NA,"2024122600",NA,NA,"202412260chi",NA,"401671876",NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Mike Macdonald","Matt Eberflus",NA,"CHI98","Soldier Field"
"244","2024_17_NYJ_BUF",2024,"REG",17,"2024-12-29","Sunday","13:00","NYJ",NA,"BUF",NA,"Home",NA,NA,NA,"2024122900",NA,NA,"202412290buf",NA,"401671495",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","a_turf",NA,NA,NA,NA,NA,NA,"Robert Saleh","Sean McDermott",NA,"BUF00","New Era Field"
"245","2024_17_DEN_CIN",2024,"REG",17,"2024-12-29","Sunday","13:00","DEN",NA,"CIN",NA,"Home",NA,NA,NA,"2024122900",NA,NA,"202412290cin",NA,"401671835",NA,7,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","fieldturf",NA,NA,NA,NA,NA,NA,"Sean Payton","Zac Taylor",NA,"CIN00","Paycor Stadium"
"246","2024_17_TEN_JAX",2024,"REG",17,"2024-12-29","Sunday","13:00","TEN",NA,"JAX",NA,"Home",NA,NA,NA,"2024122901",NA,NA,"202412290jax",NA,"401671634",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Brian Callahan","Doug Pederson",NA,"JAX00","TIAA Bank Stadium"
"247","2024_17_ARI_LA",2024,"REG",17,"2024-12-29","Sunday","13:00","ARI",NA,"LA",NA,"Home",NA,NA,NA,"2024122901",NA,NA,"202412290ram",NA,"401671829",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"dome","matrixturf",NA,NA,NA,NA,NA,NA,"Jonathan Gannon","Sean McVay",NA,"LAX01","SoFi Stadium"
"248","2024_17_GB_MIN",2024,"REG",17,"2024-12-29","Sunday","13:00","GB",NA,"MIN",NA,"Home",NA,NA,NA,"2024122902",NA,NA,"202412290min",NA,"401671725",NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"dome","sportturf",NA,NA,NA,NA,NA,NA,"Matt LaFleur","Kevin O'Connell",NA,"MIN01","U.S. Bank Stadium"
"249","2024_17_LAC_NE",2024,"REG",17,"2024-12-29","Sunday","13:00","LAC",NA,"NE",NA,"Home",NA,NA,NA,"2024122902",NA,NA,"202412290nwe",NA,"401671832",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","fieldturf",NA,NA,NA,NA,NA,NA,"Jim Harbaugh","Jerod Mayo",NA,"BOS00","Gillette Stadium"
"250","2024_17_LV_NO",2024,"REG",17,"2024-12-29","Sunday","13:00","LV",NA,"NO",NA,"Home",NA,NA,NA,"2024122903",NA,NA,"202412290nor",NA,"401671738",NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,0,"dome","sportturf",NA,NA,NA,NA,NA,NA,"Antonio Pierce","Dennis Allen",NA,"NOR00","Mercedes-Benz Superdome"
"251","2024_17_IND_NYG",2024,"REG",17,"2024-12-29","Sunday","13:00","IND",NA,"NYG",NA,"Home",NA,NA,NA,"2024122903",NA,NA,"202412290nyg",NA,"401671846",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","fieldturf",NA,NA,NA,NA,NA,NA,"Shane Steichen","Brian Daboll",NA,"NYC01","MetLife Stadium"
"252","2024_17_CAR_TB",2024,"REG",17,"2024-12-29","Sunday","13:00","CAR",NA,"TB",NA,"Home",NA,NA,NA,"2024122904",NA,NA,"202412290tam",NA,"401671653",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Dave Canales","Todd Bowles",NA,"TAM00","Raymond James Stadium"
"253","2024_17_ATL_WAS",2024,"REG",17,"2024-12-29","Sunday","13:00","ATL",NA,"WAS",NA,"Home",NA,NA,NA,"2024122904",NA,NA,"202412290was",NA,"401671842",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Raheem Morris","Dan Quinn",NA,"WAS00","FedExField"
"254","2024_17_DAL_PHI",2024,"REG",17,"2024-12-29","Sunday","16:25","DAL",NA,"PHI",NA,"Home",NA,NA,NA,"2024122905",NA,NA,"202412290phi",NA,"401671765",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Mike McCarthy","Nick Sirianni",NA,"PHI00","Lincoln Financial Field"
"255","2024_17_MIA_CLE",2024,"REG",17,"2024-12-29","Sunday","20:20","MIA",NA,"CLE",NA,"Home",NA,NA,NA,"2024122906",NA,NA,"202412290cle",NA,"401671877",NA,7,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Mike McDaniel","Kevin Stefanski",NA,"CLE00","FirstEnergy Stadium"
"256","2024_17_DET_SF",2024,"REG",17,"2024-12-30","Monday","20:15","DET",NA,"SF",NA,"Home",NA,NA,NA,"2024123000",NA,NA,"202412300sfo",NA,"401671698",NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,0,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Dan Campbell","Kyle Shanahan",NA,"SFO01","Levi's Stadium"
"257","2024_18_SF_ARI",2024,"REG",18,"2025-01-05","Sunday","13:00","SF",NA,"ARI",NA,"Home",NA,NA,NA,"2025010500",NA,NA,"202501050crd",NA,"401671845",NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"closed","grass",NA,NA,NA,NA,NA,NA,"Kyle Shanahan","Jonathan Gannon",NA,"PHO00","State Farm Stadium"
"258","2024_18_CAR_ATL",2024,"REG",18,"2025-01-05","Sunday","13:00","CAR",NA,"ATL",NA,"Home",NA,NA,NA,"2025010501",NA,NA,"202501050atl",NA,"401671827",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"closed","fieldturf",NA,NA,NA,NA,NA,NA,"Dave Canales","Raheem Morris",NA,"ATL97","Mercedes-Benz Stadium"
"259","2024_18_CLE_BAL",2024,"REG",18,"2025-01-05","Sunday","13:00","CLE",NA,"BAL",NA,"Home",NA,NA,NA,"2025010502",NA,NA,"202501050rav",NA,"401671834",NA,7,11,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Kevin Stefanski","John Harbaugh",NA,"BAL00","M&T Bank Stadium"
"260","2024_18_WAS_DAL",2024,"REG",18,"2025-01-05","Sunday","13:00","WAS",NA,"DAL",NA,"Home",NA,NA,NA,"2025010503",NA,NA,"202501050dal",NA,"401671840",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"closed","matrixturf",NA,NA,NA,NA,NA,NA,"Dan Quinn","Mike McCarthy",NA,"DAL00","AT&T Stadium"
"261","2024_18_KC_DEN",2024,"REG",18,"2025-01-05","Sunday","13:00","KC",NA,"DEN",NA,"Home",NA,NA,NA,"2025010504",NA,NA,"202501050den",NA,"401671838",NA,11,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Andy Reid","Sean Payton",NA,"DEN00","Empower Field at Mile High"
"262","2024_18_MIN_DET",2024,"REG",18,"2025-01-05","Sunday","13:00","MIN",NA,"DET",NA,"Home",NA,NA,NA,"2025010505",NA,NA,"202501050det",NA,"401671843",NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,1,"dome","fieldturf",NA,NA,NA,NA,NA,NA,"Kevin O'Connell","Dan Campbell",NA,"DET00","Ford Field"
"263","2024_18_CHI_GB",2024,"REG",18,"2025-01-05","Sunday","13:00","CHI",NA,"GB",NA,"Home",NA,NA,NA,"2025010506",NA,NA,"202501050gnb",NA,"401671844",NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Matt Eberflus","Matt LaFleur",NA,"GNB00","Lambeau Field"
"264","2024_18_JAX_IND",2024,"REG",18,"2025-01-05","Sunday","13:00","JAX",NA,"IND",NA,"Home",NA,NA,NA,"2025010507",NA,NA,"202501050clt",NA,"401671837",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"closed","fieldturf",NA,NA,NA,NA,NA,NA,"Doug Pederson","Shane Steichen",NA,"IND00","Lucas Oil Stadium"
"265","2024_18_SEA_LA",2024,"REG",18,"2025-01-05","Sunday","13:00","SEA",NA,"LA",NA,"Home",NA,NA,NA,"2025010508",NA,NA,"202501050ram",NA,"401671830",NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"dome","matrixturf",NA,NA,NA,NA,NA,NA,"Mike Macdonald","Sean McVay",NA,"LAX01","SoFi Stadium"
"266","2024_18_LAC_LV",2024,"REG",18,"2025-01-05","Sunday","13:00","LAC",NA,"LV",NA,"Home",NA,NA,NA,"2025010509",NA,NA,"202501050rai",NA,"401671839",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"dome","grass",NA,NA,NA,NA,NA,NA,"Jim Harbaugh","Antonio Pierce",NA,"VEG00","Allegiant Stadium"
"267","2024_18_BUF_NE",2024,"REG",18,"2025-01-05","Sunday","13:00","BUF",NA,"NE",NA,"Home",NA,NA,NA,"2025010510",NA,NA,"202501050nwe",NA,"401671831",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","fieldturf",NA,NA,NA,NA,NA,NA,"Sean McDermott","Jerod Mayo",NA,"BOS00","Gillette Stadium"
"268","2024_18_MIA_NYJ",2024,"REG",18,"2025-01-05","Sunday","13:00","MIA",NA,"NYJ",NA,"Home",NA,NA,NA,"2025010511",NA,NA,"202501050nyj",NA,"401671833",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","fieldturf",NA,NA,NA,NA,NA,NA,"Mike McDaniel","Robert Saleh",NA,"NYC01","MetLife Stadium"
"269","2024_18_NYG_PHI",2024,"REG",18,"2025-01-05","Sunday","13:00","NYG",NA,"PHI",NA,"Home",NA,NA,NA,"2025010512",NA,NA,"202501050phi",NA,"401671841",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Brian Daboll","Nick Sirianni",NA,"PHI00","Lincoln Financial Field"
"270","2024_18_CIN_PIT",2024,"REG",18,"2025-01-05","Sunday","13:00","CIN",NA,"PIT",NA,"Home",NA,NA,NA,"2025010513",NA,NA,"202501050pit",NA,"401671836",NA,7,11,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Zac Taylor","Mike Tomlin",NA,"PIT00","Acrisure Stadium"
"271","2024_18_NO_TB",2024,"REG",18,"2025-01-05","Sunday","13:00","NO",NA,"TB",NA,"Home",NA,NA,NA,"2025010514",NA,NA,"202501050tam",NA,"401671828",NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","grass",NA,NA,NA,NA,NA,NA,"Dennis Allen","Todd Bowles",NA,"TAM00","Raymond James Stadium"
"272","2024_18_HOU_TEN",2024,"REG",18,"2025-01-05","Sunday","13:00","HOU",NA,"TEN",NA,"Home",NA,NA,NA,"2025010515",NA,NA,"202501050oti",NA,"401671826",NA,11,7,NA,NA,NA,NA,NA,NA,NA,NA,1,"outdoors","grass",NA,NA,NA,NA,NA,NA,"DeMeco Ryans","Brian Callahan",NA,"NAS00","Nissan Stadium"
